provider	dotPath	method	tier	rationale
s3	buckets.delMetrics	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.delOwnershipControls	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.delPolicy	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.delPublicAccessBlock	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.delReplication	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.delTagging	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.delWebsite	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getAbac	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getAccelerateConfiguration	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getAcl	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getAnalytics	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getCors	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getEncryption	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getIntelligentTiering	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getInventory	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getLifecycle	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getLifecycleLegacy	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getLogging	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getMetadataConfiguration	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getMetadataTableConfiguration	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getMetrics	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getNotification	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getNotificationLegacy	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getObjectLockConfiguration	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getOwnershipControls	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getPolicy	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getPolicyStatus	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getPublicAccessBlock	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getReplication	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getRequestPayment	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getTagging	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getVersioning	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.getWebsite	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.head	HEAD	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.list	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.listAnalytics	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.listDirectory	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.listIntelligentTiering	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.listInventory	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.listMetrics	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.location	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putAbac	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putAccelerateConfiguration	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putAcl	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putAnalytics	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putCors	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putEncryption	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putIntelligentTiering	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putInventory	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putLifecycle	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putLifecycleLegacy	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putLogging	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putMetrics	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putNotification	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putNotificationLegacy	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putObjectLockConfiguration	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putOwnershipControls	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putPolicy	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putPublicAccessBlock	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putReplication	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putRequestPayment	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putTagging	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putVersioning	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.putWebsite	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.updateMetadataInventoryTable	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	buckets.updateMetadataJournalTable	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objectLambda.writeGetObjectResponse	POST	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.abortMultipartUpload	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.completeMultipartUpload	POST	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.copy	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.createMultipartUpload	POST	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.del	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.delMany	POST	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.delTagging	DELETE	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.get	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getAcl	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getAttributes	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getLegalHold	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getRetention	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getStream	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getTagging	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.getTorrent	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.head	HEAD	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.list	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.listLegacy	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.listMultipartUploads	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.listParts	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.listVersions	GET	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.put	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.putAcl	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.putLegalHold	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.putRetention	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.putTagging	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.rename	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.restore	POST	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.selectContent	POST	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.updateEncryption	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.uploadPart	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
s3	objects.uploadPartCopy	PUT	cheap	S3-compatible object-storage request ops; per-request cost << $0.01
simplefunctions	api.agent.feed	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.agent.inspect	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.agent.world	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.agent.world.delta	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.agent.world.feed	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.agent.world.path	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.alertDeliveries	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.alertRules	DELETE	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.alertRules	GET	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.alertRules.create	POST	cheap	Public agent/world data API; no per-call USD compute cost
simplefunctions	api.alertRules.retrieve	GET	cheap	Public agent/world data API; no per-call USD compute cost
